N_imp,P_imp,K_imp,Ca_imp,Mg_imp
6.5,0.7600000000000001,5.68,0.6,0.62
7.2,0.55,5.96,0.55,0.69
6.599999999999999,0.63,6.21,0.65,0.65
7,0.55,5.8,0.69,0.56
7.099999999999999,0.59,4.44,0.84,0.6
6.099999999999999,0.42,6.48,1.01,0.7399999999999999
6.099999999999999,0.45,6.11,1.25,0.62
6.5,0.54,7.14,0.9700000000000001,0.64
6.400000000000001,0.47,7.28,0.94,0.52
6.7,0.44,6.7,0.61,0.44
6.8,0.49,6.54,0.88,0.47
5.7,0.53,5.48,0.96,0.54
6.900000000000001,0.55,6.150000000000001,1.2,0.63
6.8,0.54,5.53,0.93,0.7399999999999999
6.400000000000001,0.5,5.650000000000001,1.13,0.61
5.5,0.58,7.52,1.15,0.67
5.599999999999999,0.51,7.05,1.05,0.57
5.599999999999999,0.48,6.64,1.22,0.68
5.3,0.5,5.29,1.74,0.69
5.400000000000001,0.38000000000000006,5.5,1.89,0.53
5.2,0.46,5.91,1.59,0.6
4.9,0.53,5.98,1.74,0.62
5.3,0.44,7.39,1.89,0.7600000000000001
5.5,0.32,5.33,0.94,0.53
6.7,0.51,5.26,0.73,0.34
5.8,0.4000000000000001,5.64,0.86,0.47
5.599999999999999,0.38000000000000006,6.419999999999999,0.9,0.52
5.7,0.3499999999999999,6.830000000000001,0.75,0.6
6,0.48,6.66,0.7399999999999999,0.4000000000000001
6.8,0.45,6.09,0.36999999999999994,0.51
7,0.48,5.71,0.48,0.55
6.3,0.43,4.62,0.53,0.49
6.900000000000001,0.51,5.06,0.41,0.52
6.5,0.45,4.78,0.49,0.57
6.5,0.45,4.26,0.59,0.48
5.8,0.42,6.02,0.89,0.43
6.099999999999999,0.4000000000000001,6.41,0.86,0.5
5.8,0.36999999999999994,6.29,0.98,0.55
6,0.43,5.580000000000001,1.04,0.67
5.8,0.36000000000000004,4.72,1.4799999999999998,0.66
5.7,0.36999999999999994,5.37,1.33,0.42
6.2,0.53,7.419999999999999,0.9700000000000001,0.55
7.099999999999999,0.48,5.79,0.89,0.64
6,0.3499999999999999,4.68,0.44,0.28
6.400000000000001,0.54,5.12,0.63,0.36000000000000004
6.3,0.53,5.09,0.62,0.36000000000000004
6.3,0.47,4.64,0.66,0.3499999999999999
6.3,0.44,4.96,0.8000000000000002,0.43
6.099999999999999,0.46,5.38,0.64,0.5
6,0.53,4.76,0.81,0.42
6.5,0.41,5.89,1.03,0.65
6.099999999999999,0.45,5.19,1.59,0.55
6.8,0.65,5.71,0.84,0.43
6.5,0.56,5.81,0.75,0.44
6.400000000000001,0.41,5.44,1.46,0.52
6.3,0.43,5.77,1.25,0.48
7,0.64,3.78,0.79,0.38000000000000006
7.099999999999999,0.61,3.17,0.83,0.3
5.900000000000001,0.33,4.29,1.47,0.45
5.900000000000001,0.41,5.5,0.63,0.45
6.099999999999999,0.41,5.75,0.36999999999999994,0.38999999999999996
5.900000000000001,0.38999999999999996,5.75,0.82,0.54
6,0.38999999999999996,5.08,1.03,0.58
4.1,0.41,6,1.57,0.52
4.2,0.49,6.14,1.6499999999999997,0.49
4.4,0.48,6.27,1.82,0.47
4.5,0.47,5.96,1.58,0.5
5.8,0.48,5.82,1.23,0.48
5.900000000000001,0.55,5.86,1.09,0.43
5.599999999999999,0.59,5.760000000000001,0.92,0.42
6,0.52,5.33,1.11,0.61
6.099999999999999,0.52,6.28,1.04,0.56
5.5,0.48,4.94,1.54,0.46
5.3,0.42,4.35,1.26,0.43
5.7,0.5,4.08,1.49,0.46
5.900000000000001,0.53,4.28,1.72,0.47
5.8,0.56,4.09,1.63,0.5
5.5,0.45,4.12,1.61,0.48
5.5,0.44,4.45,1.6499999999999997,0.52
5.8,0.48,4.34,1.38,0.48
5.400000000000001,0.45,4.31,1.49,0.44
5.1,0.49,5.510000000000001,1.19,0.44
5,0.62,5.23,1.32,0.44
4.5,0.69,5.739999999999999,1.59,0.46
5.400000000000001,0.5,4.67,1.24,0.38000000000000006
5.8,0.52,4.73,1.47,0.42
5.599999999999999,0.5,4.2,1.42,0.45
5.8,0.53,4.81,1.7,0.49
5.7,0.5,4.8,1.4799999999999998,0.48
5.7,0.49,4.48,1.42,0.43
5.7,0.48,4.82,0.87,0.46
5.7,0.5,4.71,0.92,0.41
5.7,0.53,4.53,0.87,0.48
4.6,0.55,5.75,1.39,0.6
4.5,0.65,4.96,1.33,0.43
4.5,0.31,5.52,2.5,0.75
4.5,0.31,5.04,2.43,0.85
5,0.34,5.59,2.05,0.65
4.8,0.3499999999999999,5.22,2.24,0.57
4.6,0.34,5.07,2.45,0.59
4,0.34,4.46,2.02,0.6999999999999998
6,0.3499999999999999,5.62,1.47,0.68
5.900000000000001,0.38999999999999996,5.650000000000001,1.4799999999999998,0.75
4.9,0.43,6.669999999999999,1.95,0.68
5,0.44,6.04,2.23,0.77
5.599999999999999,0.33,5.919999999999999,0.64,0.61
5.900000000000001,0.33,5.62,0.8000000000000002,0.38999999999999996
5.3,0.31,7.03,1.33,0.61
5.8,0.33,6.63,1.25,0.58
5.400000000000001,0.31,6.580000000000001,0.9700000000000001,0.6
6.2,0.36999999999999994,6.19,1.24,0.44
6.2,0.36999999999999994,6.580000000000001,1.03,0.51
5.8,0.42,6.12,1.01,0.7200000000000001
5.7,0.41,5.989999999999999,1.23,0.64
5.8,0.41,6,1.09,0.67
5.900000000000001,0.36999999999999994,5.86,1.47,0.63
5.599999999999999,0.41,5.830000000000001,1.18,0.68
6.400000000000001,0.42,5.11,1.5200000000000002,0.7600000000000001
6.099999999999999,0.33,6.3,1.29,0.48
5.599999999999999,0.32,7.54,0.8000000000000002,0.61
5.8,0.29,6.44,1.12,0.59
5.400000000000001,0.31,6.88,1.08,0.66
5.5,0.28,7.7,1.18,0.68
5.900000000000001,0.31,7.21,1.25,0.58
6,0.33,5.26,1.3500000000000003,0.64
6.099999999999999,0.36000000000000004,5.46,1.32,0.6999999999999998
5.7,0.28,5.03,1.13,0.6
5.900000000000001,0.3,5.45,1.18,0.69
6,0.32,6.400000000000001,0.43,0.52
5.7,0.3,6.54,0.83,0.6
4.7,0.47,7.16,2.32,0.7600000000000001
5.900000000000001,0.38000000000000006,6.46,0.7399999999999999,0.54
6.400000000000001,0.45,6.25,0.46,0.65
6.3,0.41,5.919999999999999,1.18,0.68
5.900000000000001,0.32,4.4,1.13,0.56
6.099999999999999,0.36999999999999994,4.71,1.49,0.53
5.900000000000001,0.36000000000000004,4.82,1.01,0.55
5.8,0.36999999999999994,4.81,1.16,0.58
5.599999999999999,0.5,5.34,1.11,0.42
5.1,0.45,5.77,1.3500000000000003,0.44
5.400000000000001,0.43,5.62,1.3,0.43
5.3,0.42,6.31,0.98,0.7200000000000001
5.5,0.36000000000000004,5.14,1.8500000000000003,0.6999999999999998
5.7,0.38999999999999996,5.39,1.63,0.87
5.8,0.44,5.37,0.9499999999999998,0.49
5.5,0.4000000000000001,6.68,1.43,0.63
5.3,0.41,6.239999999999999,1.28,0.7600000000000001
5.8,0.56,5.48,1.09,0.69
6,0.59,5.36,0.93,0.59
5.900000000000001,0.6,5.69,0.85,0.59
5.7,0.61,5.400000000000001,1.19,0.56
5.599999999999999,0.32,6.2,1.53,0.62
5,0.3499999999999999,6.260000000000001,1.22,0.71
6.099999999999999,0.42,4.27,1.84,0.65
5.7,0.44,4.47,1.88,0.61
5.1,0.3499999999999999,6.79,2.01,0.73
5.400000000000001,0.45,5.56,1.45,0.75
5.599999999999999,0.44,6.34,1.36,0.62
5.7,0.42,4.8,1.67,0.7399999999999999
5.7,0.38000000000000006,5.39,1.16,0.48
5.900000000000001,0.36999999999999994,5.349999999999999,1.18,0.55
5.7,0.36000000000000004,5.32,1.3500000000000003,0.55
5.900000000000001,0.33,5.34,0.83,0.59
5.8,0.3499999999999999,4.67,0.92,0.53
5.7,0.33,5.400000000000001,1.23,0.62
5.8,0.36999999999999994,5.63,1.42,0.62
6.2,0.4000000000000001,4.81,1.41,0.7200000000000001
5.1,0.24,4.86,0.79,0.8000000000000002
5,0.58,6.06,2.37,0.77
5.5,0.54,7.05,1.66,0.59
5.599999999999999,0.49,6.87,1.78,0.71
4.8,0.56,6.86,2.25,0.93
5.2,0.48,7.260000000000001,1.53,0.51
4.9,0.61,7.099999999999999,1.97,0.81
5.3,0.49,6.89,1.72,0.55
4.8,0.36999999999999994,6.88,2.45,0.42
5.599999999999999,0.33,5.36,1.3999999999999997,0.77
5.7,0.36999999999999994,6.489999999999999,1.16,0.68
5.1,0.54,7.06,2.21,0.7399999999999999
5.1,0.57,6.53,2.15,0.82
6.2,0.4000000000000001,6.31,1.08,0.77
6.5,0.45,6.330000000000001,0.96,0.6999999999999998
6.400000000000001,0.38999999999999996,6.8,0.61,0.47
6.5,0.47,5.400000000000001,1.12,0.65
6.2,0.41,5.989999999999999,1.04,0.7200000000000001
5.7,0.3499999999999999,6.510000000000001,1.19,0.7799999999999999
5.7,0.36999999999999994,5.989999999999999,1.31,0.58
5.2,0.33,6.38,1.4400000000000002,0.75
5.7,0.33,6.07,1.7,0.66
5.5,0.33,6.400000000000001,1.31,0.69
5.3,0.3,6.36,1.93,0.69
5.2,0.47,5.2,1.23,0.62
4.9,0.3499999999999999,4.83,2.17,0.71
5.8,0.38000000000000006,4.16,1.8099999999999998,1.07
5.8,0.4000000000000001,5.489999999999999,1.8500000000000003,0.6
5.599999999999999,0.4000000000000001,5.580000000000001,2.15,0.7200000000000001
5.7,0.4000000000000001,5.98,2.16,0.79
6.099999999999999,0.47,5.17,1.79,0.85
5.1,0.45,5.02,1.88,0.88
5.5,0.44,5.29,1.49,0.67
5.1,0.53,6.34,1.31,0.64
4.5,0.46,5.599999999999999,1.6900000000000002,0.62
4.7,0.46,5.47,1.97,0.73
4.7,0.48,5.39,1.63,0.66
4.4,0.38000000000000006,5.98,2.5,0.57
4.2,0.3499999999999999,5.82,2.16,0.6
4.1,0.38000000000000006,5.71,2.51,0.7200000000000001
4.4,0.38000000000000006,5.68,1.72,0.7799999999999999
4.6,0.36000000000000004,5.63,1.96,0.77
4.9,0.44,5.489999999999999,1.83,0.64
5.400000000000001,0.45,5.55,1.49,0.59
5.1,0.45,5.900000000000001,1.71,0.63
5.3,0.38999999999999996,5.8,1.8500000000000003,0.71
4.8,0.46,6.96,1.57,0.54
4.4,0.46,7.16,1.89,0.69
5.8,0.36999999999999994,5.71,1.3,0.58
6.099999999999999,0.45,4.37,0.7200000000000001,0.42
6.099999999999999,0.53,4.77,0.61,0.38999999999999996
6.3,0.41,6.87,0.9,0.58
5.900000000000001,0.4000000000000001,7.400000000000001,1.4799999999999998,0.6
6,0.41,6.510000000000001,1.39,0.59
6.099999999999999,0.41,6.82,1.33,0.61
4.5,0.22,4.78,1.71,0.69
5.8,0.33,6.19,1.59,0.48
5.900000000000001,0.34,5.79,1.51,0.51
5.3,0.31,5.04,1.08,0.61
5.5,0.32,4.74,1.02,0.55
5.3,0.33,4.58,1.26,0.56
5,0.36000000000000004,5.77,1.3999999999999997,0.49
4.5,0.54,6.150000000000001,1.51,0.52
4.4,0.51,6.62,1.5200000000000002,0.5
4.4,0.46,5.79,1.58,0.45
5.2,0.36000000000000004,5.75,1.28,0.47
6.099999999999999,0.45,5.39,0.8000000000000002,0.51
6.2,0.46,6.080000000000001,0.86,0.49
6,0.49,5.89,0.7600000000000001,0.48
6,0.29,4.83,1.7,0.7200000000000001
6,0.29,4.57,1.61,0.7399999999999999
6.400000000000001,0.51,5.02,1.27,0.62
6.3,0.5,5.66,1.1,0.56
6.400000000000001,0.55,5.13,1.27,0.73
6.3,0.54,5.06,1.26,0.69
6.400000000000001,0.54,5.48,1.27,0.63
5.8,0.43,5.94,0.91,0.51
5.8,0.49,5.15,0.85,0.53
5.8,0.46,5.3,1.08,0.41
6.099999999999999,0.58,6.72,1.01,0.49
5.8,0.34,5.04,1.6000000000000003,0.58
5.5,0.32,5.57,1.63,0.73
5.7,0.29,5.849999999999999,1.72,0.65
5.900000000000001,0.32,5.15,1.8099999999999998,0.75
5.599999999999999,0.34,5.04,1.57,0.64
5.599999999999999,0.34,6.03,0.85,0.62
5.900000000000001,0.38000000000000006,5.75,0.77,0.62
5.599999999999999,0.38999999999999996,5.25,1,0.69
3.5,0.66,6.25,1.6499999999999997,0.62
3.5,0.58,6.13,2.06,0.47
5.8,0.36999999999999994,6.599999999999999,1.34,0.67
5.5,0.3499999999999999,6.09,1.15,0.58
6.099999999999999,0.3499999999999999,3.77,1.01,0.57
6.2,0.3499999999999999,3.84,1.07,0.59
5.599999999999999,0.26,4.66,0.58,0.5
6,0.29,4.88,1.22,0.55
5.400000000000001,0.24,4.82,0.6999999999999998,0.43
5.3,0.25,4.44,1.36,0.56
5.5,0.28,5.13,1.15,0.65
5,0.23,5.06,1.53,0.51
5.2,0.25,4.99,1.57,0.67
6.400000000000001,0.45,4.5,1.15,0.59
5.3,0.21,6.57,1.63,0.49
5.1,0.23,4.76,2.21,0.71
6,0.38000000000000006,4.81,0.91,0.66
5.3,0.26,5.17,1.7700000000000002,0.6
6.099999999999999,0.36000000000000004,4.92,1.74,0.81
5.1,0.27,5.25,1.7700000000000002,0.4000000000000001
6.5,0.45,4.65,0.92,0.53
5.900000000000001,0.36000000000000004,4.89,1.11,0.55
4.7,0.3,5.32,1.9799999999999998,0.73
4.9,0.34,5.32,1.55,0.62
4.1,0.23,5.97,2.11,0.57
4.3,0.20000000000000004,5.01,1.75,0.9499999999999998
4.9,0.32,6.75,1.5599999999999998,0.64
5.1,0.32,5.88,1.61,0.59
5.900000000000001,0.33,5.06,1.71,0.67
5.5,0.41,3.99,1.09,0.7399999999999999
5.599999999999999,0.27,4.71,1.57,0.55
6,0.34,4.82,1.23,0.5
5.7,0.3,5.349999999999999,1.29,0.66
5.8,0.36000000000000004,5.09,1.51,0.55
5.599999999999999,0.36999999999999994,5.39,1.55,0.66
6.599999999999999,0.42,5.93,1.1,0.59
5.7,0.38000000000000006,5.13,1.62,0.57
6,0.32,6.07,1.24,0.58
5.599999999999999,0.25,6.25,1.46,0.61
5.3,0.38000000000000006,5.419999999999999,1.24,0.67
6,0.3499999999999999,5.900000000000001,0.96,0.7799999999999999
6.2,0.36999999999999994,4.93,0.89,0.82
5.7,0.32,4.29,0.87,0.79
5.8,0.3499999999999999,4.56,1.47,0.7399999999999999
5.900000000000001,0.38999999999999996,4.31,1.27,0.8000000000000002
4.7,0.3499999999999999,4.58,1.76,0.66
6.3,0.38999999999999996,4.4,1.84,0.67
5.8,0.34,5.760000000000001,0.85,0.51
5.5,0.36000000000000004,5.78,1.33,0.59
5.8,0.36999999999999994,6.19,1.29,0.58
4.7,0.23,5.72,1.7,0.45
4.5,0.20000000000000004,6.56,1.58,0.5
5,0.25,6.419999999999999,1.55,0.5
4.4,0.21,6.02,1.67,0.41
4.7,0.23,6.06,1.46,0.44
4.3,0.23,6.88,1.41,0.59
4.6,0.23,5.96,1.68,0.46
4.5,0.24,6.510000000000001,0.9,0.46
4.9,0.26,4.36,2.44,0.89
5,0.29,5.06,1.54,0.55
4.3,0.21,7.02,1.7299999999999998,0.46
4.5,0.28,6.2,2.12,0.56
5,0.28,5.19,2.24,0.47
4.8,0.27,4.93,1.21,0.46
4.9,0.26,5.71,1.61,0.45
5.400000000000001,0.6,6.48,1.29,0.62
5.5,0.6,6.87,1.19,0.55
5,0.48,6.580000000000001,1.3500000000000003,0.57
5,0.41,7.29,0.9700000000000001,0.56
5.633333333333333,0.36999999999999994,6.41,1.41,0.61
5.1,0.36000000000000004,6.23,1.41,0.51
5.599999999999999,0.49,6.739999999999999,1.25,0.54
5.7,0.83,7.16,1.51,0.57
5.2,0.91,7.830000000000001,1.64,0.56
4.7,0.7600000000000001,8.19,1.78,0.59
5.599999999999999,0.56,6.02,0.89,0.41
5.8,0.49,6.34,1.2,0.44
6.2,0.58,6.11,0.77,0.41
6.400000000000001,0.51,5.43,1.11,0.5
5.400000000000001,0.53,7.19,1.46,0.8000000000000002
5.900000000000001,0.59,6.400000000000001,1.67,0.49
5.5,0.6,7.010000000000001,1.23,0.75
5.3,0.66,6.62,0.54,0.59
5,0.63,6.580000000000001,0.54,0.62
4.8,0.67,6.79,1.24,0.71
5,0.7200000000000001,7.419999999999999,0.84,0.59
4.4,0.6,6.62,1.5200000000000002,0.7200000000000001
5.599999999999999,0.7399999999999999,7.62,0.55,0.64
5,0.58,7.080000000000001,1.24,0.68
5.7,0.64,6.84,0.69,0.46
5.5,0.7399999999999999,7.28,1.06,0.61
5.8,0.6,6.82,1.26,0.66
5.7,0.71,6.87,0.7600000000000001,0.51
5.5,0.44,6.510000000000001,0.98,0.56
4.3,0.79,8.07,1.34,0.7600000000000001
5.1,0.77,8.05,0.85,0.58
4.4,0.69,7.82,1.43,0.68
5.3,0.68,7.73,0.6999999999999998,0.64
4.5,0.6999999999999998,8.36,1.14,0.85
4.8,0.73,7.78,1.45,0.82
6,0.45,5.84,0.9499999999999998,0.53
5.900000000000001,0.5,6.04,1.38,0.82
4.9,0.57,7.28,1.67,0.91
5.400000000000001,0.58,7.5,1.5,0.7399999999999999
4.7,0.53,7.349999999999999,2,0.87
6.2,0.63,5.21,0.89,0.44
5.599999999999999,0.44,6.68,1.47,0.56
4.9,0.46,5.26,1.57,0.59
5.400000000000001,0.49,6.14,1.6000000000000003,0.59
4.7,0.47,6.43,1.93,0.73
5.8,0.46,6.52,1.7299999999999998,0.67
5.5,0.4000000000000001,5.48,1.02,0.44
5.400000000000001,0.49,5.849999999999999,1.29,0.54
4.7,0.64,8.32,1.68,0.84
6.099999999999999,0.61,6.95,0.57,0.55
5.7,0.58,7.57,0.89,0.64
6,0.58,6.830000000000001,0.56,0.57
5.5,0.55,7.02,0.85,0.62
4.8,0.61,7.84,1.8,0.9700000000000001
5.1,0.57,7.22,1.12,0.6999999999999998
5.3,0.65,8.02,0.45,0.67
5.3,0.67,7.11,0.38999999999999996,0.61
4.7,0.71,8.81,1.54,0.98
5,0.64,8.54,0.57,0.7600000000000001
4.5,0.79,8.81,1.09,0.7799999999999999
4.4,0.58,9.45,1.78,0.96
4.8,0.64,8.88,1.5,0.81
4.8,0.68,8.47,1.3999999999999997,0.91
5,0.48,7.419999999999999,1.62,0.7600000000000001
4.6,0.63,7.89,1.68,0.87
4.3,0.83,7.96,0.44,0.73
4.4,0.61,8.12,1.37,0.9499999999999998
4.7,0.57,7.54,1.49,0.85
4.5,0.65,8.03,1.31,0.89
4.4,0.5,8.84,1.19,0.91
5,0.51,7.56,1.61,0.92
4.7,0.44,7.25,1.72,0.85
4.6,0.6,6.95,1.18,0.8000000000000002
4.4,0.47,7.31,1.9400000000000002,0.82
4.5,0.48,6.55,1.2,0.8000000000000002
4.9,0.63,6.61,0.58,0.7200000000000001
5.2,0.61,6.419999999999999,0.7799999999999999,0.73
4.1,0.55,6.79,1.8099999999999998,0.94
5.3,0.62,6.400000000000001,0.43,0.62
5,0.45,6.25,1.03,0.7399999999999999
5,0.41,6.18,1.31,0.65
4.4,0.62,6.46,0.32,0.58
4.6,0.3499999999999999,7.31,1.9799999999999998,0.77
5,0.36999999999999994,7.099999999999999,1.62,0.7399999999999999
4.8,0.33,7.349999999999999,1.8,0.7600000000000001
4.6,0.3,7.38,1.5599999999999998,0.7600000000000001
5.3,0.38000000000000006,6.16,0.94,0.51
4.8,0.4000000000000001,6.900000000000001,2.18,0.79
5.3,0.54,6.349999999999999,1.82,0.7799999999999999
5.1,0.4000000000000001,5.27,1.92,0.94
4.6,0.31,4.95,1.92,0.7600000000000001
4.6,0.24,5.33,1.58,0.7600000000000001
4.6,0.29,5.59,1.31,0.92
4.8,0.26,6.05,1,0.81
4.8,0.3499999999999999,6.27,1.8500000000000003,0.56
4.8,0.41,6.61,1.11,0.9499999999999998
4.7,0.41,7.06,1.42,0.9499999999999998
4.8,0.44,8.2,1.19,1.08
4.7,0.48,9,0.69,1.13
5.2,0.34,5.95,1.54,0.73
4.8,0.46,7.919999999999999,0.7799999999999999,1.07
4.1,0.3499999999999999,7.66,1.54,0.96
4.5,0.43,7.510000000000001,1.42,0.98
4.4,0.33,8.72,1.86,1.15
4.8,0.46,7.79,0.64,1.08
4.6,0.33,6.13,1.33,0.7799999999999999
4.7,0.41,8.12,1.05,1.01
4.6,0.41,8.05,1.45,0.88
4.3,0.46,8.38,1.42,1.09
4.2,0.49,8.37,1.7,1.1
4.3,0.41,7.89,1.89,0.91
4.7,0.42,7.19,1.8,1.01
4.2,0.54,8.29,1.17,1.15
4.3,0.41,7.900000000000001,1.93,1.09
4.7,0.38999999999999996,7.62,1.6900000000000002,0.9700000000000001
5.3,0.4000000000000001,5.78,1.08,0.56
5.1,0.38999999999999996,6.16,1.68,0.6999999999999998
4.9,0.3499999999999999,5.510000000000001,1.4400000000000002,0.67
6.599999999999999,0.77,5.15,0.48,0.33
7.099999999999999,1.01,4.16,0.36999999999999994,0.25
6.2,0.67,4.98,0.7200000000000001,0.38000000000000006
6.599999999999999,0.51,5.56,0.85,0.36999999999999994
6.599999999999999,0.56,5.87,0.77,0.44
6,0.69,6.54,1.62,0.43
6,0.66,6.77,1.64,0.43
6.2,0.67,6.47,1.6900000000000002,0.51
4.2,0.7600000000000001,7.18,1.99,0.45
5.400000000000001,0.53,4.26,0.46,0.3
6.3,0.48,5.489999999999999,1,0.33
4.7,0.43,3.4599999999999995,0.43,0.26
5.8,0.5,4.91,0.96,0.41
5.8,0.54,5.68,1.05,0.36999999999999994
5.900000000000001,0.6,6.27,1.11,0.6
5.400000000000001,0.87,7.169999999999999,1.02,0.57
5.8,0.56,6.93,1.39,0.59
4.9,0.64,6.919999999999999,2.28,0.68
5.900000000000001,0.66,6.62,1.18,0.54
5.3,0.49,5.82,1.05,0.58
3.6,0.69,6.09,1.17,0.61
6.5,0.67,5.59,1.17,0.41
6.2,0.58,5.37,1.5200000000000002,0.45
6.599999999999999,0.7200000000000001,5.900000000000001,1.72,0.36000000000000004
5.5,0.62,5.79,1.51,0.41
6.2,0.6,6.22,1.8,0.42
6.400000000000001,0.55,5.26,1.38,0.59
5.3,0.6,5.830000000000001,0.96,0.54
4.5,0.66,6.21,0.9899999999999999,0.51
5.2,0.77,6.39,1.49,0.47
4.5,0.6999999999999998,6.78,1.45,0.46
5.3,0.6,6.75,1.36,0.4000000000000001
5.5,0.64,6.39,1.5200000000000002,0.46
4.9,0.59,6.18,0.9,0.49
1.7,0.51,6.8,0.33,0.55
1.8999999999999997,0.59,6.8,0.34,0.5
1.2,0.61,6.81,0.53,0.45
2.7000000000000006,0.61,6.89,0.57,0.46
6.400000000000001,0.58,6.900000000000001,0.62,0.48
6.2,0.48,6.47,1.06,0.51
6.2,0.64,5.46,0.88,0.4000000000000001
5.3,0.43,5.63,0.9,0.38999999999999996
5.3,0.44,5.580000000000001,1.1,0.42
6.099999999999999,0.59,4.77,0.8000000000000002,0.3499999999999999
5.900000000000001,0.58,5.08,0.77,0.4000000000000001
6.099999999999999,0.6,5.29,0.7799999999999999,0.38999999999999996
6.099999999999999,0.55,5.16,0.85,0.44
6.599999999999999,0.63,5.32,0.75,0.38000000000000006
6.5,0.7600000000000001,5.26,0.63,0.44
5.7,0.43,5.760000000000001,0.81,0.44
6.099999999999999,0.59,5.349999999999999,0.73,0.43
5.5,0.58,6.84,1.4799999999999998,0.67
5.400000000000001,0.57,6.77,1.32,0.57
4.7,0.45,7.599999999999999,1.88,0.6
5.400000000000001,0.64,7.25,1.1,0.53
5.400000000000001,0.65,6.98,0.98,0.55
5.3,0.54,6.88,1.88,0.46
4.9,0.42,6.88,2.16,0.58
5.5,0.57,6.47,1.8500000000000003,0.5
6.3,0.46,6.25,0.9899999999999999,0.6
6.099999999999999,0.5,6.2,0.88,0.45
5.5,0.58,6.34,1.12,0.49
5.599999999999999,0.4000000000000001,5.72,0.9700000000000001,0.45
5.5,0.45,5.400000000000001,1.13,0.46
6.099999999999999,0.42,5.43,1.17,0.49
5.900000000000001,0.51,4.61,0.93,0.41
5.7,0.42,6.22,1.3500000000000003,0.57
6.599999999999999,0.55,5.739999999999999,0.8000000000000002,0.45
5.8,0.44,6.19,1.05,0.58
5.8,0.45,6.11,0.38999999999999996,0.61
5.7,0.44,6.06,0.49,0.56
6,0.48,6.099999999999999,0.4000000000000001,0.45
5.7,0.5,5.91,0.42,0.47
6,0.53,6.080000000000001,0.57,0.46
5.900000000000001,0.53,4.43,1.3999999999999997,0.42
5.5,0.65,5.75,0.82,0.36999999999999994
5.7,0.62,5.55,1.37,0.42
5.599999999999999,0.57,6.260000000000001,1.05,0.6
5,0.6,6.7,1.5599999999999998,0.58
5.5,0.62,6.349999999999999,1.15,0.59
5.2,0.51,6.37,1.54,0.54
5.7,0.38999999999999996,5.03,1.29,0.45
5.2,0.64,6.87,0.87,0.46
5.900000000000001,0.5,4.64,1.25,0.42
5.599999999999999,0.58,6.169999999999999,0.75,0.43
5.5,0.48,4.93,1.3500000000000003,0.47
6.3,0.54,4.51,0.79,0.43
6.3,0.53,4.75,0.7799999999999999,0.38000000000000006
6.400000000000001,0.62,4.85,0.6,0.4000000000000001
6.2,0.63,5.24,1.27,0.4000000000000001
5.2,0.42,6.14,1.28,0.49
5.5,0.44,6.3,1.39,0.65
5.5,0.46,6.77,1.24,0.6
5.7,0.47,6.45,1.03,0.51
5.8,0.54,5.21,0.63,0.38000000000000006
6.099999999999999,0.55,4.85,0.59,0.36999999999999994
5.3,0.33,5.2,0.64,0.47
6,0.36999999999999994,3.5,1.62,0.73
5.5,0.36000000000000004,3.4,1.5,0.6999999999999998
5.5,0.44,5.989999999999999,0.6999999999999998,0.57
5.400000000000001,0.53,6.36,0.82,0.48
5.5,0.38000000000000006,6.419999999999999,1.45,0.58
5.1,0.32,6.16,1.99,0.6
5.8,0.43,4.27,1.38,0.43
5.8,0.46,5.96,0.96,0.5
6,0.53,5.19,1.03,0.46
5.7,0.46,6.099999999999999,1.27,0.56
5.900000000000001,0.44,4.43,0.9499999999999998,0.48
5.900000000000001,0.66,5.830000000000001,0.6999999999999998,0.38999999999999996
5.400000000000001,0.44,6.44,1.3,0.65
5.2,0.3499999999999999,4.81,0.91,0.45
5.7,0.4000000000000001,4.96,0.92,0.42
5.3,0.36000000000000004,4.75,1.12,0.46
5.3,0.38000000000000006,5.75,0.9700000000000001,0.45
5.7,0.48,4.29,1.15,0.38000000000000006
5.1,0.4000000000000001,5.349999999999999,1.43,0.49
4.7,0.4000000000000001,5.849999999999999,1.78,0.57
5.2,0.32,6.45,1.49,0.62
5,0.41,5.53,1.6000000000000003,0.5
5.1,0.32,3.73,1.68,0.6
5.8,0.38999999999999996,3.74,1.64,0.64
5.1,0.36000000000000004,5.88,0.98,0.56
4.9,0.36000000000000004,6.169999999999999,0.38000000000000006,0.65
5.1,0.3499999999999999,6.37,0.47,0.6
5.2,0.38000000000000006,6.18,0.57,0.65
5,0.3499999999999999,5.68,0.61,0.63
5.1,0.41,6.45,0.64,0.59
4.9,0.34,6.94,1.51,0.7399999999999999
5,0.33,4.8,1.7,0.85
4.8,0.33,6.650000000000001,1.5200000000000002,0.7399999999999999
5.2,0.36000000000000004,6.8,1.03,0.65
5.3,0.42,6.599999999999999,1.07,0.59
4.9,0.33,5.59,0.89,0.6
5.7,0.36000000000000004,3.99,1.5,0.73
5.599999999999999,0.42,4.07,2,0.87
5.2,0.38999999999999996,4.28,0.93,0.53
5,0.38999999999999996,4.35,0.92,0.46
5.1,0.4000000000000001,5.01,1.05,0.68
5.1,0.41,5.09,0.94,0.57
4.6,0.36999999999999994,5.349999999999999,0.9,0.64
5.2,0.29,5.5,1.06,0.55
4.7,0.34,6.650000000000001,1.33,0.7399999999999999
5.1,0.32,5.79,1.5,0.73
