NoEssai,NoBloc,NoTraitement,clr_N,clr_P,clr_K,clr_Mg,clr_Ca,clr_Fv,Cultivar,Maturity5,RendVendable,yieldCutoff,yieldClass,ionomicGroup
287,2,11,0.7591697918476132,-2.1312019660485517,0.49402388441824563,-1.8339504425806203,-1.0072718693961513,3.7192306017594645,Shepody,mid-season,27.94398907,29.5,LY,1
287,2,12,0.6877995751996031,-2.040555892063353,0.36430805005111155,-1.8021448686183548,-1.035972553043519,3.826565688474513,Shepody,mid-season,22.26434426,29.5,LY,1
287,2,13,0.7851178274789743,-2.1376454262084255,0.39546332539745244,-1.7699206460831083,-0.9448459224806149,3.6718308418957224,Shepody,mid-season,26.30122951,29.5,LY,1
287,2,14,0.7210665936470595,-2.1376998248337737,0.45156684027846916,-1.8908397469022478,-0.9022283534484674,3.7581344912589576,Shepody,mid-season,28.48702186,29.5,LY,1
287,3,1,0.6918957782128623,-2.085147294376299,0.3664733777782341,-1.7284723504375665,-0.9400149900732964,3.6952654788960646,Shepody,mid-season,28.27527322,29.5,LY,1
287,3,2,0.6381139768737953,-2.2614744361272936,0.42693979045805763,-1.678328150781676,-0.7951373673338664,3.669886186910983,Shepody,mid-season,20.84016393,29.5,LY,1
287,3,3,0.7064427542491778,-2.083845545090004,0.5108759707052024,-1.7784638955388226,-1.0466022027981867,3.6915929184726317,Shepody,mid-season,30.23565574,29.5,HY,1
287,3,4,0.46629451426361657,-1.9163332864039657,0.486599780424362,-1.8362905787304293,-0.8085043426309322,3.608233913077351,Shepody,mid-season,21.35928962,29.5,LY,1
287,3,5,0.7288554800674709,-2.1108725450099386,0.2970730636419332,-1.769123251287882,-0.852832519413727,3.706899772002143,Shepody,mid-season,18.81489071,29.5,LY,1
287,3,6,0.7246781976255399,-2.067713151910421,0.25858846770094024,-1.7602284521624605,-0.9961295356302311,3.8408044743766347,Shepody,mid-season,16.07581967,29.5,LY,1
287,3,7,0.6049789500822236,-2.276090415151628,0.4593587601386968,-1.669954611581312,-0.7720130183753535,3.6537203348873732,Shepody,mid-season,20.99726776,29.5,LY,1
287,3,8,0.5432673716366692,-2.1167331318238323,0.5276012548922697,-1.7749838381017757,-0.8799705046749051,3.700818848071571,Shepody,mid-season,17.70491803,29.5,LY,1
287,3,9,0.6813938783832665,-2.208977879512898,0.43007945010236037,-1.7902675446547134,-0.7931247161514632,3.6808968118334504,Shepody,mid-season,21.02459016,29.5,LY,1
287,3,10,0.5980119220083138,-2.3653849709027406,0.43797541000379425,-1.6277860277719616,-0.6942534894633003,3.65143715612589,Shepody,mid-season,25.07855191,29.5,LY,1
287,3,11,0.5696048187572571,-2.335155676591007,0.5406172818840052,-1.7329802742367888,-0.6748593469234154,3.6327731971099486,Shepody,mid-season,24.96038251,29.5,LY,1
287,3,12,0.6014302108068246,-2.302734869221676,0.46201067555707986,-1.6741262097993017,-0.7101040751039562,3.6235242677610313,Shepody,mid-season,23.93784153,29.5,LY,1
287,3,13,0.4892100713742624,-2.314150309532273,0.4212988657580521,-1.5801811344520718,-0.6323917355185462,3.6162142423705808,Shepody,mid-season,26.8715847,29.5,LY,1
287,3,14,0.6215521425981092,-2.39219863645856,0.4674014627708507,-1.6120400789089855,-0.7041175967053466,3.6194027067039323,Shepody,mid-season,23.82172131,29.5,LY,1
305,1,1,0.6538706591631973,-2.1955137466265566,0.1042101140864573,-1.394152981426378,-0.4933664360881882,3.3249523908914678,FL 1207,mid-season late,42.80975,36.33133751,HY,4
305,1,2,0.738397408127081,-2.1775134874248208,0.06386087452432809,-1.5323755260512364,-0.5373039163239675,3.4449346471486177,FL 1207,mid-season late,44.69,36.33133751,HY,4
305,1,3,0.7986665893531515,-2.0280071349376607,0.13251607554813116,-1.7070994148575585,-0.6417127738177699,3.445636658711705,FL 1207,mid-season late,53.30826667,36.33133751,HY,4
305,1,4,0.7352403714316305,-2.1146157175708127,0.30444436641960104,-1.709150609462648,-0.6573696204786379,3.4414512096608707,FL 1207,mid-season late,48.73138462,36.33133751,HY,4
305,1,5,0.7332511930888002,-2.1467981108529295,0.009183507949241054,-1.4237979671433023,-0.6194251514731328,3.4475865284313185,FL 1207,mid-season late,43.71890909,36.33133751,HY,4
305,1,6,0.7490698341854007,-2.204402630078708,0.2718459569661782,-1.5286471922306313,-0.8095245252674252,3.521658556425182,FL 1207,mid-season late,49.50581818,36.33133751,HY,4
305,1,7,0.7340857520826889,-2.1486814064282567,0.22127908903856008,-1.5847459573483174,-0.6615823461864001,3.4396448688417243,FL 1207,mid-season late,41.856,36.33133751,HY,4
305,1,8,0.698869629654292,-2.1397213856360424,-0.029508185289452538,-1.3412136894182702,-0.5470905915183226,3.3586642222077994,FL 1207,mid-season late,45.98517647,36.33133751,HY,4
305,2,1,0.7045919424618119,-2.124000247645229,0.3698750721255326,-1.5917834338979202,-0.691493043370206,3.3328097103260146,FL 1207,mid-season late,45.24711111,36.33133751,HY,4
305,2,2,0.7409792625408107,-2.0906429912831643,0.48258798701009464,-1.694227718694917,-0.8037211039764771,3.3650245644036567,FL 1207,mid-season late,55.154,36.33133751,HY,4
305,2,3,0.6953773615921817,-2.272026387101357,0.35712987153119036,-1.512187832042739,-0.7120685319306257,3.4437755179513454,FL 1207,mid-season late,40.88711111,36.33133751,HY,4
305,2,4,0.7599258408875524,-2.0535389284656707,0.4154763539856958,-1.5869193972041749,-0.9459579698147995,3.411014100611397,FL 1207,mid-season late,43.2512,36.33133751,HY,4
305,2,5,0.7152052444780179,-2.237445539373523,0.3872230527896363,-1.5442983588135775,-0.7634455978345267,3.442761198753973,FL 1207,mid-season late,52.37813333,36.33133751,HY,4
305,2,6,0.7424338037109077,-2.1325825661020628,0.4690483579940796,-1.6625789368563262,-0.7975814993697221,3.3812608406231246,FL 1207,mid-season late,43.96333333,36.33133751,HY,4
305,2,7,0.7627045884706787,-2.0735248702618603,-0.1550136953946617,-1.3277339562164934,-0.6092689676722576,3.4028369010745982,FL 1207,mid-season late,42.82142857,36.33133751,HY,4
305,2,8,0.7239329490289941,-2.0936357778797063,0.19777601451621418,-1.566280852162505,-0.6665194222395607,3.4047270887365633,FL 1207,mid-season late,52.94977778,36.33133751,HY,4
305,3,1,0.7200768535578299,-2.080248623653551,0.28947577217812315,-1.603324551563242,-0.743786636281536,3.4178071857623733,FL 1207,mid-season late,33.30555556,36.33133751,LY,4
305,3,2,0.7185670173574592,-2.0222730065677417,0.5367416153739808,-1.7738116472692416,-0.8416475662387968,3.3824235873443382,FL 1207,mid-season late,43.818,36.33133751,HY,4
305,3,4,0.702139251338763,-2.3049080752181137,0.3962216830395229,-1.4526962000284804,-0.7449502200473823,3.4041935609156875,FL 1207,mid-season late,50.60022222,36.33133751,HY,4
305,3,5,0.753622164978768,-1.9691163802569212,0.2961973179398929,-1.5555540619161374,-0.9205145121634728,3.395365471417871,FL 1207,mid-season late,45.15022222,36.33133751,HY,4
305,3,7,0.7987376619743674,-2.020598322805046,0.3668529908322422,-1.624702665713032,-1.0326516020244552,3.512361937735925,FL 1207,mid-season late,53.1484,36.33133751,HY,4
305,3,8,0.800905653807729,-2.023529781084034,0.33462516306482337,-1.68705754446282,-0.9344869434320744,3.5095434521063793,FL 1207,mid-season late,46.89422222,36.33133751,HY,4
319,1,1,0.8535881523929767,-2.0222642941787354,0.5509666841145235,-2.1366746453564796,-0.6773551492216985,3.4317392522494115,Goldrush,mid-season,29.55223214,41.330528837,LY,2
319,1,2,0.8136250789165107,-2.103527701657297,0.5211408905058628,-2.0212896034203243,-0.6154506462274631,3.405501981882709,Goldrush,mid-season,30.32170536,41.330528837,LY,2
319,1,3,0.8559393060056317,-1.9967427299146299,0.4637453925252246,-2.0508099511849056,-0.7070752044838104,3.4349431870524887,Goldrush,mid-season,29.16191964,41.330528837,LY,2
319,1,4,0.8512326959232746,-1.9637153001556484,0.5650855431895772,-2.100916421669133,-0.7909950393338168,3.43930852204575,Goldrush,mid-season,32.97583036,41.330528837,LY,2
319,1,5,0.9004426746703427,-2.0299126311098177,0.44782552919957075,-2.058900167983069,-0.7489787856477528,3.4895233808707253,Goldrush,mid-season,26.68622321,41.330528837,LY,2
319,1,6,0.8602357752305148,-1.960226940706919,0.574690129655743,-2.097428062220404,-0.8197675421033086,3.4424966401443715,Goldrush,mid-season,34.65975,41.330528837,LY,2
320,1,1,0.9352522884069439,-1.8450447435686685,0.24328574552841387,-2.2505098516768323,-0.5787680559065773,3.4957846172167226,Krantz,mid-season,26.70275862,28.0140548,LY,6
320,1,2,0.959770867005989,-1.7637151422260606,0.31572639945377556,-2.2030818020099066,-0.8167874408900158,3.508087118666221,Krantz,mid-season,25.08767241,28.0140548,LY,6
320,1,3,0.9332134087268416,-1.8070529739951917,0.36517030113561066,-2.179728259280365,-0.7695283773069201,3.4579259007200194,Krantz,mid-season,28.01328571,28.0140548,LY,6
320,1,4,0.9288119360073428,-1.8572275839565617,0.4357880580213336,-2.1936998205777747,-0.790876157506673,3.4772035680123317,Krantz,mid-season,28.01636207,28.0140548,HY,6
320,1,5,0.9316287391369387,-1.9005282402243489,0.3943348066757868,-2.16289250469184,-0.7765981435719493,3.5140553426754146,Krantz,mid-season,32.52783621,28.0140548,HY,6
320,1,6,0.8665502648389976,-1.9201570690864886,0.45938906504368493,-2.1433006204006984,-0.7262346006140548,3.463752960218558,Krantz,mid-season,24.92795833,28.0140548,LY,6
321,1,1,0.9155013003281569,-2.1167436961579904,0.3913300129115438,-1.7758171091873978,-0.9096507644958107,3.4953802566014978,Goldrush,mid-season,20.37890441,41.330528837,LY,2
321,1,2,0.8436883040843037,-2.0918389024849575,0.3689701957239828,-1.6959432453929435,-0.8513964183776292,3.4265200664472464,Goldrush,mid-season,33.98933088,41.330528837,LY,2
321,1,3,0.9585576669518407,-1.903350130739891,0.3992349622541549,-1.8057116611759745,-1.160192529605284,3.5114616923151534,Goldrush,mid-season,22.78506618,41.330528837,LY,2
321,1,4,0.9294896065756184,-1.9111957523192982,0.332169981014776,-1.7499276047231764,-1.0782866293841944,3.4777503988362763,Goldrush,mid-season,35.45874265,41.330528837,LY,2
321,1,5,0.9068773802436687,-1.9856288501811288,0.5056675977056426,-1.8650008623925136,-0.9763616618488684,3.414446396473199,Goldrush,mid-season,28.21270588,41.330528837,LY,2
321,1,6,0.9550578925554571,-2.007634526920334,0.45857998985551385,-1.7844909756061242,-1.1025170956443042,3.4810047157597888,Goldrush,mid-season,35.39445588,41.330528837,LY,2
321,1,7,0.9747968733680734,-2.0227908206853784,0.30518350631348756,-1.79394924825653,-0.9630183653335318,3.4997780545938757,Goldrush,mid-season,18.891125,41.330528837,LY,2
321,1,8,0.9682084091810985,-2.0721386571318434,0.3171973622708566,-1.687726958221512,-1.0719664412769867,3.546426285178385,Goldrush,mid-season,23.72181618,41.330528837,LY,2
322,1,1,0.7658539154513275,-2.2560837031438745,0.32204107547622707,-1.616046347897877,-0.6746196427521798,3.4588547028663763,Yukon Gold,mid-season,22.14437969,30.659018009,LY,5
322,1,2,0.8694948517531245,-2.0713191440402854,0.2436884689523171,-1.625032041411866,-0.9727068553721763,3.555874720118886,Yukon Gold,mid-season,27.56983824,30.659018009,LY,5
322,1,3,0.8772509939008697,-2.0277195634164475,0.32085064281942133,-1.7039324863225507,-1.0002031964320683,3.533753609450777,Yukon Gold,mid-season,25.33009848,30.659018009,LY,5
322,1,4,0.8266248795509368,-2.3500947277838717,0.37120070006835837,-1.5986786390999512,-0.764949507918816,3.5158972951833465,Yukon Gold,mid-season,28.68108088,30.659018009,LY,5
322,1,5,0.881465153817484,-2.025270301988775,0.19195494205411467,-1.715115373684935,-0.9066573466139949,3.5736229264161077,Yukon Gold,mid-season,21.43170455,30.659018009,LY,5
322,1,6,0.7947573396885468,-2.193202874017741,0.42018210054339056,-1.656898164950766,-0.8150057231304704,3.450167321867043,Yukon Gold,mid-season,19.08398529,30.659018009,LY,5
322,1,7,0.8661470779901159,-2.0726734306204744,0.2070721704037486,-1.699998145335301,-0.891540118264361,3.590992445826275,Yukon Gold,mid-season,22.12811667,30.659018009,LY,5
322,1,8,0.8891674836693415,-1.9788937428617701,0.20555110782805075,-1.6840942026411247,-0.9909470220811794,3.5592163760866837,Yukon Gold,mid-season,16.76687879,30.659018009,LY,5
323,1,1,0.8876065005042313,-2.207190650631855,-0.02930903613876623,-1.5491347898831789,-0.6186594230170677,3.5166873991666376,FL 1207,mid-season late,32.03113343,36.33133751,LY,4
323,1,2,0.8166963420255549,-2.1962309954175345,0.2241371332328943,-1.567622335995161,-0.6921535986412608,3.4151734547955104,FL 1207,mid-season late,43.0054506,36.33133751,HY,4
323,1,3,0.850327148498367,-2.1928118442269096,0.22827287349037118,-1.5492616048063361,-0.7905171417605779,3.453990568805083,FL 1207,mid-season late,42.08885978,36.33133751,HY,4
323,1,4,0.8453731675603158,-2.1929859224554384,0.16604048144355898,-1.4838384005490521,-0.7906912199891067,3.4561018939897217,FL 1207,mid-season late,30.59431538,36.33133751,LY,4
323,1,5,0.9206704588423587,-2.0559089762569496,0.23186103095195554,-1.650443868148785,-0.9475405126434753,3.501361867254896,FL 1207,mid-season late,44.7890868,36.33133751,HY,4
323,1,6,0.9112545602896134,-2.0509209297355357,0.25451723224091705,-1.6172849446606743,-0.971540002995313,3.4739740848609935,FL 1207,mid-season late,35.202042230000004,36.33133751,LY,4
323,1,7,0.873212081941114,-2.0964479513031016,0.2632955555308927,-1.5284639136971627,-0.9688481257617401,3.4572523532900004,FL 1207,mid-season late,34.70658773,36.33133751,LY,4
323,1,8,0.880356533628992,-2.088246337242358,0.30159520074891555,-1.6072736766260483,-0.9511677677464525,3.464736047236949,FL 1207,mid-season late,43.37704148,36.33133751,HY,4
324,1,1,0.9289014376952096,-2.1356946667622903,-0.44571789184417776,-1.426547144855904,-0.44571789184417776,3.5247761576113374,FL 1207,mid-season late,25.49113403,36.33133751,LY,4
324,1,2,0.8424325478051218,-2.1796677632989736,-0.18581815195454165,-1.4258959609225936,-0.4921120716009222,3.4410613999719115,FL 1207,mid-season late,29.87590635,36.33133751,LY,4
324,1,3,0.8508572411987054,-2.2263013977174815,-0.0901645123610999,-1.4228061599886708,-0.5712529740313279,3.4596678028998764,FL 1207,mid-season late,36.58931483,36.33133751,HY,4
324,1,4,0.7878259496058755,-2.2254927084501914,-0.15822170239061073,-1.302771086245746,-0.5295811980122642,3.4282407454929342,FL 1207,mid-season late,37.08476933,36.33133751,HY,4
324,1,5,0.8269004732390464,-2.135086976168775,0.17654795234518916,-1.5711515270888357,-0.7487926150488842,3.451582692722257,FL 1207,mid-season late,47.8609047,36.33133751,HY,4
324,1,6,0.797454708864092,-2.1200070951979595,0.144727773664989,-1.426859914638014,-0.8001578334862214,3.404842360793111,FL 1207,mid-season late,50.78408625,36.33133751,HY,4
324,1,7,0.8660023526429637,-2.1409171103015914,0.11037468830490349,-1.4795186280562267,-0.8359683886356533,3.4800270860456046,FL 1207,mid-season late,38.7445419,36.33133751,HY,4
324,1,8,0.8505425449252879,-1.9880859748187052,0.3448044676706692,-1.5741101770426318,-1.0565277708137617,3.4233769100791416,FL 1207,mid-season late,29.28136095,36.33133751,LY,4
325,1,1,0.7633398170891073,-2.2656271191528616,-0.20357732018489472,-1.1331132788090703,-0.6222876550430798,3.4612655561008006,Russet Burbank,late,33.530634,32.5,HY,1
325,1,2,0.7908676244799504,-2.1841680739384333,0.023751792514533854,-1.3140901852194102,-0.789841541121278,3.4734803832846364,Russet Burbank,late,34.638948,32.5,HY,1
325,1,3,0.8472088905836785,-1.9921944064506114,0.14131435649950053,-1.4485789598616297,-1.0648538383898716,3.5171039576189354,Russet Burbank,late,36.334503,32.5,HY,1
325,1,4,0.781919258032707,-2.102373453787076,0.2844413732347233,-1.4399979318938843,-1.0139135365829834,3.4899242909965142,Russet Burbank,late,38.311272,32.5,HY,1
325,1,5,0.8512055413849295,-2.2369708558936607,0.20376457558120187,-1.4723647113515708,-0.9078349086137183,3.562200358892819,Russet Burbank,late,42.289623,32.5,HY,1
325,1,6,0.7388334548263287,-2.1449509977703145,0.23347217161523615,-1.3929633171874358,-0.879284624439038,3.444893312955222,Russet Burbank,late,44.555877,32.5,HY,1
326,1,1,1.0228422800525383,-1.9040087229297442,0.5383383124394596,-2.073907759725142,-1.309301615183052,3.7260375053459427,Vivaldi,early mid-season,46.4842972,59.073,LY,5
326,1,2,0.9745240971655607,-1.880796022671686,0.6159450847633177,-2.002156879675953,-1.3586066402553794,3.651090360674144,Vivaldi,early mid-season,47.59540305,59.073,LY,5
326,1,3,0.9907406183421079,-1.7429931774947973,0.5121423157862606,-1.9600576827326255,-1.4312135534639556,3.631381479563011,Vivaldi,early mid-season,49.9815484,59.073,LY,5
326,1,4,1.046430868795587,-1.883762383287249,0.608926406942806,-2.0172937759117717,-1.4993506843769175,3.745049567837543,Vivaldi,early mid-season,40.52804125,59.073,LY,5
326,1,5,1.024556513130169,-1.7771645231469333,0.4840353536842583,-1.9223465329914302,-1.5168814248832665,3.707800614207201,Vivaldi,early mid-season,47.81398125,59.073,LY,5
326,1,6,0.9757711860593741,-1.9591146668891004,0.6542703076720313,-1.9273659685745197,-1.4418581527928196,3.6982972945250365,Vivaldi,early mid-season,32.80494485,59.073,LY,5
327,1,1,0.9438604734050395,-1.785671616513071,0.2610991428772165,-1.8752837752027571,-1.3156679872673345,3.771663762700905,Dark Red Chieftain,mid-season,38.55720994,36.8131073695,HY,2
327,1,2,0.8997245882065261,-1.8205315185751876,0.32262583749075624,-1.7445456115972653,-1.2992345949419017,3.6419612994170723,Dark Red Chieftain,mid-season,31.95234439,36.8131073695,LY,2
327,1,3,0.9327402878373552,-1.826242782346648,0.37398029798582844,-1.7995745352644863,-1.3428161327687715,3.661912864556724,Dark Red Chieftain,mid-season,30.28359263,36.8131073695,LY,2
327,1,4,0.9061951785107487,-1.8798737052857257,0.3789087650499279,-1.746342312661202,-1.3243479026018274,3.6654599769880774,Dark Red Chieftain,mid-season,35.35346593,36.8131073695,LY,2
327,1,5,0.9618722248506457,-1.7350046756534394,0.22545118440425282,-1.8722057971669241,-1.2876924576097744,3.7075795211752403,Dark Red Chieftain,mid-season,40.67000265,36.8131073695,HY,2
327,1,6,0.9091644707940474,-1.8246462974030275,0.4281481310880033,-1.8834867974259608,-1.354642668157291,3.7254631611042326,Dark Red Chieftain,mid-season,29.82446748,36.8131073695,LY,2
327,1,7,0.9687517886616495,-1.68929698867653,0.3634763059211443,-2.0310462823985866,-1.3950575156785896,3.7831726921709157,Dark Red Chieftain,mid-season,42.50323497,36.8131073695,HY,2
327,1,8,0.9367594855108048,-1.78171241105382,0.3799672288629887,-1.9030732680580869,-1.405234839818907,3.7732938045570226,Dark Red Chieftain,mid-season,40.64362207,36.8131073695,HY,2
328,1,1,1.1085960283888694,-1.5997262445419809,0.2891969731397217,-2.1593420324774035,-1.2288666656112923,3.590141941102083,Goldrush,mid-season,51.10524774,41.330528837,HY,2
328,1,2,1.0157745782704004,-1.6737721512672503,0.283972455435066,-1.961454223719031,-1.201167740321457,3.5366470816022697,Goldrush,mid-season,16.52222,41.330528837,LY,2
328,1,3,0.9955346312470748,-1.6271811077358307,0.3214725272652337,-1.9408386665908721,-1.2476914860309267,3.4987041018453224,Goldrush,mid-season,30.831086,41.330528837,LY,2
328,1,4,1.008050043038868,-1.6662393424374318,0.311237272585716,-1.9471417279038348,-1.2273263002617276,3.521420054978409,Goldrush,mid-season,46.40202667,41.330528837,HY,2
328,1,5,0.9908688239581966,-1.5758206731535847,0.30032618835201763,-2.11212538222056,-1.1393933394414528,3.536144382505382,Goldrush,mid-season,23.46492958,41.330528837,LY,2
328,1,6,0.9810199819753298,-1.6520192753143657,0.33036055352233884,-1.9805233422864021,-1.1945944282754906,3.5157565103785853,Goldrush,mid-season,33.68523889,41.330528837,LY,2
328,1,7,1.0268297739368646,-1.6008422334532693,0.353121650409141,-2.105398244205664,-1.1766849923329517,3.5029740456458787,Goldrush,mid-season,41.30555,41.330528837,LY,2
328,1,8,1.0209879796575598,-1.6388433226435102,0.47814956468845793,-2.06492771795441,-1.341008878727712,3.5456423749796118,Goldrush,mid-season,45.903715,41.330528837,HY,2
329,1,1,0.8699660161759679,-2.290257378757307,0.15058928123666337,-1.5466793445704692,-0.601307403395472,3.4176888293106193,Snowden,late,10.34803611,33.258387977,LY,1
329,1,2,0.9152240346745266,-2.0535258445765665,0.4223309696915165,-1.7726234591101635,-0.9108535661144259,3.399447865435112,Snowden,late,15.12804944,33.258387977,LY,1
329,1,3,0.8650736160912538,-2.0978907642238527,0.2831162905459963,-1.5458221819238132,-0.8302021455118087,3.3257251850222227,Snowden,late,15.587,33.258387977,LY,1
329,1,4,0.8968780023348994,-2.0721495004604535,0.32081965400186174,-1.5559330280595858,-0.9735372117923435,3.3839220839756226,Snowden,late,15.44844889,33.258387977,LY,1
329,1,5,0.8788366581481082,-1.9361727799756254,0.49157545597242613,-1.7355020845134739,-1.0066368213514494,3.3078995717200157,Snowden,late,15.45710833,33.258387977,LY,1
329,1,6,0.9218542945978991,-1.9289898247413229,0.3664267787741107,-1.6776753964604163,-1.0816919643541185,3.4000761121838474,Snowden,late,20.92121778,33.258387977,LY,1
329,1,7,0.924680431351999,-1.9622462456225738,0.4356490271757969,-1.5890419997326304,-1.1673163707526855,3.3582751575800955,Snowden,late,16.29707444,33.258387977,LY,1
329,1,8,0.9131255481027734,-1.9848560701075324,0.3641353957006688,-1.5961980803157494,-1.0887680455508968,3.3925612521707365,Snowden,late,14.95486056,33.258387977,LY,1
330,1,1,0.8110994804593141,-2.1300834294686624,-0.2628164077324624,-1.2256271552415106,-0.6260060326923886,3.4334335446757107,FL 1207,mid-season late,21.70071,36.33133751,LY,4
330,1,2,0.7711707779649815,-2.030673302423589,7.590200698857075e-4,-1.3375261218636436,-0.7637256989362649,3.3599953251886334,FL 1207,mid-season late,21.70071,36.33133751,LY,4
330,1,3,0.7629287543253112,-2.1384928397574385,-0.05558509010111612,-1.2222021078832834,-0.7047319413986242,3.358083224815155,FL 1207,mid-season late,24.27705,36.33133751,LY,4
330,1,4,0.7874193237019376,-2.110791994750564,-0.04182175293802359,-1.2634941343633606,-0.7598370000759824,3.3885255584259926,FL 1207,mid-season late,29.215035,36.33133751,LY,4
330,1,5,0.8042949363964431,-2.1125214453688614,0.18711813739542738,-1.5445374077629226,-0.7790695656233511,3.444715344963265,FL 1207,mid-season late,26.22582,36.33133751,LY,4
330,1,6,0.7828618693014446,-2.2244163952496074,0.1254215825949836,-1.3409154861984436,-0.768054471513,3.4251029010646277,FL 1207,mid-season late,33.82272,36.33133751,LY,4
330,1,7,0.7783777941883647,-2.198585692472243,0.275849657448461,-1.4016417182306546,-0.8685310496752288,3.414531008741299,FL 1207,mid-season late,34.400745,36.33133751,LY,4
330,1,8,0.7965028208210017,-2.2492477410973133,0.25430125949996674,-1.3927755044340686,-0.800433022996089,3.391652188206502,FL 1207,mid-season late,29.09943,36.33133751,LY,4
331,1,1,0.9761825559198023,-2.0368983559688023,-0.30819702270788385,-1.4491116910666828,-0.853128258960385,3.6711527727839517,Keuka Gold,mid-season late,17.70921429,31.260522858,LY,3
331,1,2,0.9174049939361288,-2.1113751336640623,0.054244104256825576,-1.5235884687619436,-1.1255583391412975,3.7888728433743473,Keuka Gold,mid-season late,28.54193023,31.260522858,LY,3
331,1,3,0.9159765704743017,-2.060572883662916,0.29713150855220993,-1.5905692544171801,-1.1990903882837554,3.637124447337338,Keuka Gold,mid-season late,31.75212857,31.260522858,HY,3
331,1,4,0.9161353742271148,-2.01337795472265,0.38114463359708095,-1.6716286610005935,-1.4173945226163522,3.8051211305154022,Keuka Gold,mid-season late,30.52311429,31.260522858,LY,3
331,1,6,0.8441588535860496,-2.1033119621625116,0.3589032764234181,-1.5327671036948982,-1.318357232349443,3.751374168197384,Keuka Gold,mid-season late,34.07810233,31.260522858,HY,3
332,1,1,0.9071828166575933,-2.104574217969095,-0.11564668383009113,-1.751752843346353,-0.6898419215286702,3.7546328500166113,Waneta,late,28.54193023,31.501547447500002,LY,4
332,1,2,0.9131784669234762,-2.079665022724624,-0.00988539195652427,-1.6241894940417976,-0.9810527340565138,3.7816141758559834,Waneta,late,29.15408571,31.501547447500002,LY,4
332,1,3,0.8367380441736838,-2.197996387183576,0.13591117693951071,-1.625477194412246,-0.9849737473377229,3.8357981078203496,Waneta,late,31.75212857,31.501547447500002,HY,4
332,1,4,0.8476539684502287,-2.1020343666023558,0.33360123417886234,-1.6465588379195295,-1.1857436347282007,3.7530816366209954,Waneta,late,17.70921429,31.501547447500002,LY,4
332,1,6,0.8527649354659497,-2.181185946738182,0.3610719995212843,-1.6456677103818191,-1.1397320719100201,3.7527487940427875,Waneta,late,34.07810233,31.501547447500002,HY,4
333,1,1,0.9428283368871302,-2.140609517085966,0.4984478125292924,-2.104241872915091,-0.8514789044197228,3.6550541450043545,Harmony,mid-season,26.96348571,33.97701675,LY,6
333,1,2,0.9414290569638561,-2.0700711046175413,0.6163175997034891,-2.1064387487884164,-1.0715422745064145,3.690305471245027,Harmony,mid-season,34.61826375,33.97701675,HY,6
333,1,3,0.8868605915288561,-2.1022984011350982,0.5586842891091264,-2.003858328321845,-0.9587347246047222,3.619346573423685,Harmony,mid-season,32.18334,33.97701675,LY,6
333,1,4,0.824619834863368,-2.1221757120573,0.6197760407205917,-1.9631110174276123,-0.9568720488905176,3.597762902791469,Harmony,mid-season,40.0174425,33.97701675,HY,6
333,1,5,0.8980122521413336,-2.144637685247751,0.5393149642753983,-1.8933232569668452,-1.0109340767683714,3.6115678025662366,Harmony,mid-season,33.01514625,33.97701675,LY,6
334,1,1,0.9978978972361676,-2.1115949959775215,0.4383540802245225,-1.7169408039735727,-1.1388629531984145,3.5311467756888217,Goldrush,mid-season,28.20995074,41.330528837,LY,2
334,1,2,0.9926998967697722,-2.095993759266788,0.5150243502840772,-1.745791329833673,-1.2124928502156243,3.5465536922622336,Goldrush,mid-season,22.12383088,41.330528837,LY,2
334,1,3,0.9800630329963562,-2.0938243116863706,0.36934235146522365,-1.6776639144614585,-1.1333623614990778,3.555445203185327,Goldrush,mid-season,28.23344355,41.330528837,LY,2
334,1,4,1.084266867857401,-2.073158994694577,0.3662852810166659,-1.7607843096524243,-1.2258611343073738,3.609252289780309,Goldrush,mid-season,32.46453788,41.330528837,LY,2
334,1,5,1.071644013716465,-1.9497846726125645,0.2921757985650464,-1.738475578945358,-1.2864904552023009,3.6109308944787113,Goldrush,mid-season,30.02236439,41.330528837,LY,2
334,1,6,1.0341795522892645,-1.9896827477238492,0.5407407408886136,-1.8024712056357028,-1.341656002444374,3.558889662626049,Goldrush,mid-season,25.67500806,41.330528837,LY,2
339,1,1,0.6388747814442008,-1.9975003829511184,0.47956308937585623,-1.5920352748429538,-1.1727768446024536,3.643874631576466,Yukon Gold,mid-season,17.11629938,30.659018009,LY,5
339,1,2,0.7794553863676654,-2.200381999336541,0.06298238050422356,-1.3476046731847116,-0.9476190308411732,3.653167936490539,Yukon Gold,mid-season,37.99935563,30.659018009,HY,5
339,1,3,0.7915352220375649,-2.1608575228486604,0.17229022055555232,-1.4010189677900424,-0.9742764612345933,3.572327509280177,Yukon Gold,mid-season,35.723688,30.659018009,HY,5
339,1,4,0.8479094059864876,-2.1921814580960937,-0.0733475147055973,-1.2902794636740382,-0.8704256181137748,3.578324648603015,Yukon Gold,mid-season,29.87383,30.659018009,LY,5
339,1,5,0.86484470290248,-2.1815806849670296,-0.12745695127148338,-1.2389726447755005,-0.8291878755228201,3.5123534536343572,Yukon Gold,mid-season,41.20012313,30.659018009,HY,5
339,1,6,0.845676013550587,-2.202490569851826,-0.016439293113731157,-1.246979124824389,-0.8674895031194851,3.4877224773588402,Yukon Gold,mid-season,31.227,30.659018009,HY,5
