NoEssai,NoBloc,NoTraitement,clr_N,clr_P,clr_K,clr_Ca,clr_Mg,clr_Fv,RendVendable,rv_cut,yieldClass,Cultivar,Maturity5,pred_yield
48,2,1,-1.2840745412393384,-1.7311737117956134,0.6279516272637943,1.0808718164890392,-0.810366141682553,3.5125599516014727,11.15153846,24.604025002500002,LY,Aquilon,mid-season,LY
48,2,2,0.16124144486404496,1.487436412079917,0.001550338345938467,-0.4845259134212206,-0.6622726654531021,-0.7023719017858258,22.11142857,24.604025002500002,LY,Aquilon,mid-season,LY
48,2,3,-0.9565911198196214,-1.4688436325235943,1.004184646789929,0.9135177767153927,-0.76403573163895655,1.98490518349228,14.7368,24.604025002500002,LY,Aquilon,mid-season,LY
48,2,4,-0.25801641184461777,-1.0875831998404961,0.3400031042267353,0.5448661207316392,0.11241802224190271,0.4495730910560552,17.72434783,24.604025002500002,LY,Aquilon,mid-season,LY
48,2,5,-2.0010338120878917,-0.016266042096268057,0.5138213051196004,0.361726271380301,-0.16166807504107672,1.2828368259369012,15.17615385,24.604025002500002,LY,Aquilon,mid-season,LY
48,2,6,-0.030861517018575268,-1.1214622063304294,-0.01104848761854566,0.527882230242097,0.055460150816990274,1.116045277136882,12.644,24.604025002500002,LY,Aquilon,mid-season,LY
48,2,7,0.25814500421964703,-0.5150671359678298,-0.6491797560436546,0.5909332398983856,0.06365786090243918,0.7570125163592568,15.84692308,24.604025002500002,LY,Aquilon,mid-season,LY
48,2,8,-1.2919083015640913,-0.7375309975407537,-0.5302571539110781,1.2926109908722734,0.5078056828203235,0.6608705790683596,20.79384615,24.604025002500002,LY,Aquilon,mid-season,LY
48,2,9,0.13204884843937673,0.3650742017725884,-0.3655272353654797,0.2906754580870928,-0.7419048605515309,0.9954763668182037,12.7312,24.604025002500002,LY,Aquilon,mid-season,LY
48,2,10,0.08222089791628616,0.032504451909935464,-0.7093748778598443,0.8252988642900325,-0.3576740407894333,0.5479477594917946,18.44615385,24.604025002500002,LY,Aquilon,mid-season,LY
48,2,11,-0.9242798628377603,-2.268278782986456,1.8565441750110285,0.9055049336516375,-0.9995881117244245,2.2450716868167784,16.44083333,24.604025002500002,LY,Aquilon,mid-season,LY
48,3,1,0.5139086976145177,-1.0556351495148488,0.3252779111984117,1.1855041980120806,-0.7553163670507151,0.11154733152110072,5.9296,24.604025002500002,LY,Aquilon,mid-season,HY
48,3,2,-0.1639887836627517,-0.8173151279950037,0.38563914836833385,0.3813235841634727,-0.1891609065550759,0.6923706774377948,15.55727273,24.604025002500002,LY,Aquilon,mid-season,LY
48,3,3,0.609495640364577,0.5013267137850871,0.1477010292882971,-0.5240095590619366,-0.7112852801576925,0.5020129872680805,10.2896,24.604025002500002,LY,Aquilon,mid-season,HY
48,3,4,0.7290618678522752,-0.15192013424110376,-0.37216709052777,0.41239676389576824,-0.9676096624657685,1.496890492413082,6.425263158,24.604025002500002,LY,Aquilon,mid-season,LY
48,3,5,0.8295666540307653,-1.2822707134530733,0.639953004251966,-0.26088616538673426,-0.40639880550841556,1.4586312672672048,20.80909091,24.604025002500002,LY,Aquilon,mid-season,LY
48,3,6,0.3855485003033261,-0.1908897516948646,0.21523337962141637,-0.08286264531852655,-0.42578298031504674,0.520244011764304,11.23538462,24.604025002500002,LY,Aquilon,mid-season,LY
48,3,7,0.11452701425713202,-0.04481936401173715,0.31853804779098577,0.20876040247055827,-0.5269581621879986,0.045877704886604434,15.0856,24.604025002500002,LY,Aquilon,mid-season,LY
48,3,8,-1.0468215479341199,-1.3625992264911049,1.2511669259512692,0.9790502708653901,-1.1837170391112188,2.193807515134377,12.14571429,24.604025002500002,LY,Aquilon,mid-season,LY
48,3,9,-0.8155854151592979,-0.4435882736443625,0.06076506780794486,1.1922221901651358,-0.2241780140693323,0.041189839514484884,10.7256,24.604025002500002,LY,Aquilon,mid-season,LY
48,3,10,-0.11885600244204281,1.0512773240029436,-0.5561099732971345,0.08168224552823103,-0.4447949080415552,0.12617234648705644,7.822352941,24.604025002500002,LY,Aquilon,mid-season,LY
48,3,11,0.24992465057954902,-0.3338201681351057,-0.1144679395241503,1.0244899927013091,-0.36727593577496714,-0.5794949029342641,18.98416667,24.604025002500002,LY,Aquilon,mid-season,HY
49,1,1,-0.895421168779553,-0.5627826801174416,0.7816206990625251,1.528714723570937,-1.0158559219575032,-0.00909026219667899,16.63259259,24.604025002500002,LY,Aquilon,mid-season,LY
49,1,2,-0.07769291462648263,0.872440951378508,-0.5074542363827114,0.38274884162023964,-0.5236500910412654,-0.08292344049883556,22.43583333,24.604025002500002,LY,Aquilon,mid-season,LY
49,1,3,0.006777032541518095,-0.7136058924379896,0.2232084630757495,1.0485500614566934,0.036394335073174154,-1.1823310452131106,25.64095238,24.604025002500002,HY,Aquilon,mid-season,HY
49,1,4,0.8032879228138028,0.36239209007804374,-0.6822931392338399,0.6706390710094156,-0.33292942740694453,-0.873768142318788,25.25166667,24.604025002500002,HY,Aquilon,mid-season,HY
49,1,5,0.4503320121137638,-0.3946370918103429,-0.16710216175655887,0.9652884591571108,-0.15390979964572818,-0.983071242872174,27.43166667,24.604025002500002,HY,Aquilon,mid-season,HY
49,1,6,0.18946786755975195,-0.45888825743670353,0.2692786142931916,0.7118880292944454,-0.18044712404604632,-0.8866906874459723,23.435,24.604025002500002,LY,Aquilon,mid-season,HY
49,1,7,0.23773147080686555,0.026836160369780628,0.907704281411936,0.09254472718304789,-0.9332480851340847,-0.3673554095179935,24.34333333,24.604025002500002,LY,Aquilon,mid-season,HY
49,1,8,0.5792698525193379,0.5765567677040392,-0.7074791615016793,0.3561342386250689,-0.22709550039407042,-0.574347487438157,25.8112,24.604025002500002,HY,Aquilon,mid-season,HY
49,1,9,0.45929063233716194,0.04559780368073883,-0.14988522677711924,0.8096782272992545,-0.24307049318793825,-1.3916647795216663,20.492,24.604025002500002,LY,Aquilon,mid-season,HY
49,1,10,0.1539697055759162,-1.1448366667542178,0.8017192831970095,0.6991016861616629,-0.1093599821219501,-0.7617003064320037,25.2008,24.604025002500002,HY,Aquilon,mid-season,HY
49,1,11,0.8893321385800633,1.8627110688498787,-1.1897898371739013,-0.29443750426812315,-0.5738972400836051,-0.4498237315798103,24.43416667,24.604025002500002,LY,Aquilon,mid-season,LY
49,2,1,0.8328285954811515,1.0543112141426283,-0.7414042267766195,-0.01624718565322062,-0.3243779218386913,-0.8398751249653377,18.78153846,24.604025002500002,LY,Aquilon,mid-season,LY
49,2,2,0.5481427590787183,0.6023816035536942,-0.6193579007799324,0.396495294872964,-0.28282115166162003,-0.7217403260329267,28.97583333,24.604025002500002,HY,Aquilon,mid-season,HY
49,2,3,0.6949355678071557,1.066398917390882,-0.94314544606254,0.42897225059747285,-0.46485289924677303,-0.7913782878174768,20.52833333,24.604025002500002,LY,Aquilon,mid-season,HY
49,2,4,1.3942095343470706,1.4267203691187833,-1.2364508065899211,0.13409886893046297,-0.6329668547655336,-0.8628050232276089,29.3826087,24.604025002500002,HY,Aquilon,mid-season,LY
49,2,5,0.9858249822462894,1.293458471065702,-1.2745426438556235,0.14993543791610267,-0.5079609256117841,-0.28910183243912546,28.34,24.604025002500002,HY,Aquilon,mid-season,HY
49,2,6,1.2416742637729918,1.0071283817601184,-1.1560934489822923,0.4270841559377092,-0.6180595206916668,-0.6060465432990353,26.61416667,24.604025002500002,HY,Aquilon,mid-season,HY
49,2,7,1.357086507066002,1.6568469040054297,-1.2156177237239147,-0.048593640442666036,-0.8350714573251051,-0.5013208750757527,26.9775,24.604025002500002,HY,Aquilon,mid-season,LY
49,2,8,0.045907943933505405,-0.4971081919476144,0.4959629094919241,0.7188506451366569,-0.010045953851226693,-1.4968119733582397,27.25,24.604025002500002,HY,Aquilon,mid-season,HY
49,2,9,0.22137344230839293,-1.107423857922662,0.5786094663429209,1.2844068217934774,-0.6574131461115319,-0.3431444171895231,25.1136,24.604025002500002,HY,Aquilon,mid-season,HY
49,2,10,0.3316939143975208,0.92280387714967,0.28411377739632704,-0.26775525123236704,-0.3570346659740333,-1.5277278303698787,26.4216,24.604025002500002,HY,Aquilon,mid-season,HY
49,2,11,1.362152665660341,2.082655903133455,-1.6563158708463759,-0.13724646275241464,-0.8832037427449484,-0.12884213465269886,26.24384615,24.604025002500002,HY,Aquilon,mid-season,HY
49,3,1,0.7294228284409104,1.602089438876244,-0.802328159759535,-0.3679009254620148,-0.5627760056093264,-0.43129827135186316,23.544,24.604025002500002,LY,Aquilon,mid-season,LY
49,3,2,-8.240092594565543e-5,0.6879242968677659,-1.0617541039048966,1.0629203142590204,-0.21194252306913727,-0.6605126205957617,30.33833333,24.604025002500002,HY,Aquilon,mid-season,HY
49,3,3,-0.11303585174307136,-1.7289540097022442,0.8547623897714886,1.2730357803647943,-0.013907540550277965,-0.6937493617440864,22.672,24.604025002500002,LY,Aquilon,mid-season,LY
49,3,4,0.4720149863984281,0.4921139470240243,-0.0743680672574994,-0.11612233231660626,-0.3674617219969869,-0.3833497147884576,26.52333333,24.604025002500002,HY,Aquilon,mid-season,HY
49,3,5,0.013737404206698223,-0.2581561528909308,0.41976964583309967,0.6870475689650881,-0.3460383131220304,-0.9423362888885781,26.3344,24.604025002500002,HY,Aquilon,mid-season,HY
49,3,6,0.5427670819566829,-0.01164078914217607,-0.262518757294743,0.5382418107794779,-0.3612120219972248,-0.36624153737525167,27.97666667,24.604025002500002,HY,Aquilon,mid-season,HY
49,3,7,-0.024502871006850585,0.002114859019058224,0.9407517927019396,0.1802265007236994,-0.9547013950040262,-0.15932028052424937,33.0488,24.604025002500002,HY,Aquilon,mid-season,HY
49,3,8,0.1861800446922878,0.6666683773781482,0.29404584534037603,0.6886024572412504,-1.0124255643882205,-1.215731346374446,29.59769231,24.604025002500002,HY,Aquilon,mid-season,LY
49,3,9,-0.23315257479042267,-0.5073842772727464,0.3164123533438571,0.3804310604922209,0.02254509330235934,-0.14863488920955473,25.615,24.604025002500002,HY,Aquilon,mid-season,LY
49,3,10,0.13727057641615337,0.8382579648708587,-0.562207272676098,0.05709542474445551,-0.0846918765504051,-0.5495424973574754,32.4275,24.604025002500002,HY,Aquilon,mid-season,HY
49,3,11,0.3161596103556999,0.9847030430393745,-0.629073506103828,0.07515017151268376,-0.24640379368926799,-0.6034201552287379,30.18461538,24.604025002500002,HY,Aquilon,mid-season,HY
50,1,1,-0.28340695404983884,0.16121165557831962,0.6074633857290643,0.9078675450203243,-1.2077527211381562,-0.24702055423688293,20.928,33.12292,LY,Coastal Russet,mid-season,LY
50,1,12,-0.28340695404983884,0.16121165557831962,0.6074633857290643,0.9078675450203243,-1.2077527211381562,-0.24702055423688293,15.48492063,33.12292,LY,Coastal Russet,mid-season,LY
50,1,2,0.3245612827369889,2.2478504898464493,-1.0900960005689337,-0.2077035012252271,-0.37571358426570484,-1.2718043337456855,41.13565217,33.12292,HY,Coastal Russet,mid-season,LY
50,1,13,0.3245612827369889,2.2478504898464493,-1.0900960005689337,-0.2077035012252271,-0.37571358426570484,-1.2718043337456855,37.54444444,33.12292,HY,Coastal Russet,mid-season,LY
50,1,3,0.6182178641940667,0.5510645367832216,0.4295255284047721,0.04238674171765143,-1.2406562582308767,-0.09896194490074432,33.39363636,33.12292,HY,Coastal Russet,mid-season,LY
50,1,14,0.6182178641940667,0.5510645367832216,0.4295255284047721,0.04238674171765143,-1.2406562582308767,-0.09896194490074432,32.81122449,33.12292,LY,Coastal Russet,mid-season,LY
50,1,4,-0.20065661505020627,0.47009378458386203,0.5987984559288755,0.7081663552897317,-1.4461265500291982,-0.022514931283159522,32.31071429,33.12292,LY,Coastal Russet,mid-season,LY
50,1,15,-0.20065661505020627,0.47009378458386203,0.5987984559288755,0.7081663552897317,-1.4461265500291982,-0.022514931283159522,32.25510204,33.12292,LY,Coastal Russet,mid-season,LY
50,1,5,0.0034452916486744337,0.8082063903581957,0.32201738166952315,0.42809853629011413,-1.2363039095305612,-0.30388458225308385,27.86608696,33.12292,LY,Coastal Russet,mid-season,LY
50,1,16,0.0034452916486744337,0.8082063903581957,0.32201738166952315,0.42809853629011413,-1.2363039095305612,-0.30388458225308385,31.5092437,33.12292,LY,Coastal Russet,mid-season,LY
50,1,6,-0.3650786423183917,0.7182615463905385,-0.058766298242365574,0.8833333582065614,-0.8200437922214233,-0.6416724186458642,20.54230769,33.12292,LY,Coastal Russet,mid-season,LY
50,1,17,-0.3650786423183917,0.7182615463905385,-0.058766298242365574,0.8833333582065614,-0.8200437922214233,-0.6416724186458642,25.82261905,33.12292,LY,Coastal Russet,mid-season,LY
50,1,7,0.8149334187078187,1.4829408318926995,-0.5837862463746747,0.44344226511016815,-1.3450861658866866,-0.5721868942898437,33.7426087,33.12292,HY,Coastal Russet,mid-season,LY
50,1,18,0.8149334187078187,1.4829408318926995,-0.5837862463746747,0.44344226511016815,-1.3450861658866866,-0.5721868942898437,29.69693878,33.12292,LY,Coastal Russet,mid-season,LY
50,1,8,-0.3211924073273203,1.5167181852382297,-0.16198351641391093,0.8984011266996709,-1.070799109146042,-1.505523153904444,31.48888889,33.12292,LY,Coastal Russet,mid-season,LY
50,1,19,-0.3211924073273203,1.5167181852382297,-0.16198351641391093,0.8984011266996709,-1.070799109146042,-1.505523153904444,36.08907563,33.12292,HY,Coastal Russet,mid-season,LY
50,1,9,-0.38112421395187435,1.9912899156246044,-0.19386988897684757,0.344739646731609,-1.0617102082251666,-1.2424751476696434,27.58173913,33.12292,LY,Coastal Russet,mid-season,LY
50,1,20,-0.38112421395187435,1.9912899156246044,-0.19386988897684757,0.344739646731609,-1.0617102082251666,-1.2424751476696434,24.9962406,33.12292,LY,Coastal Russet,mid-season,LY
50,1,10,1.0788794074282757,3.0851079915107804,-2.157340003227203,0.554438776370743,-1.6070585058868716,-0.3475869993424248,37.34434783,33.12292,HY,Coastal Russet,mid-season,HY
50,1,21,1.0788794074282757,3.0851079915107804,-2.157340003227203,0.554438776370743,-1.6070585058868716,-0.3475869993424248,33.98235294,33.12292,HY,Coastal Russet,mid-season,HY
50,1,11,-0.2746764337499002,1.697945482882804,0.264850884164564,-0.5514528051832587,-0.5893053815793647,-1.1246586470825404,42.1176,33.12292,HY,Coastal Russet,mid-season,HY
50,1,22,-0.2746764337499002,1.697945482882804,0.264850884164564,-0.5514528051832587,-0.5893053815793647,-1.1246586470825404,38.46142857,33.12292,HY,Coastal Russet,mid-season,HY
50,2,1,0.11479451885448133,2.4730379272220024,-0.5182175034493808,-0.007469363108432414,-1.1566923330875056,-1.268613095254435,29.74142857,33.12292,LY,Coastal Russet,mid-season,LY
50,2,12,0.11479451885448133,2.4730379272220024,-0.5182175034493808,-0.007469363108432414,-1.1566923330875056,-1.268613095254435,11.15952381,33.12292,LY,Coastal Russet,mid-season,LY
50,2,2,0.1420858673575662,2.1371894747087343,-0.6829093291410848,-0.14857334277332748,-1.0005733754048751,-0.38138142648966783,37.81461538,33.12292,HY,Coastal Russet,mid-season,LY
50,2,13,0.1420858673575662,2.1371894747087343,-0.6829093291410848,-0.14857334277332748,-1.0005733754048751,-0.38138142648966783,16.71879699,33.12292,LY,Coastal Russet,mid-season,LY
50,2,3,-0.006127209561168103,-1.2194312965849892,1.0643161000046097,0.6903344033432144,-0.7168359177345806,0.4254959664493035,41.02363636,33.12292,HY,Coastal Russet,mid-season,HY
50,2,14,-0.006127209561168103,-1.2194312965849892,1.0643161000046097,0.6903344033432144,-0.7168359177345806,0.4254959664493035,31.72678571,33.12292,LY,Coastal Russet,mid-season,HY
50,2,4,0.4804862974195914,2.4995622856916175,-0.38867639497520096,-1.033801023893722,-0.8631191924203293,-0.7726457709548984,35.9226087,33.12292,HY,Coastal Russet,mid-season,HY
50,2,15,0.4804862974195914,2.4995622856916175,-0.38867639497520096,-1.033801023893722,-0.8631191924203293,-0.7726457709548984,28.51517857,33.12292,LY,Coastal Russet,mid-season,HY
50,2,5,0.49677600265799526,1.090869368233726,-0.847729956889576,-0.38597657853244793,0.12568269207581886,-0.5411135632997466,39.5888,33.12292,HY,Coastal Russet,mid-season,HY
50,2,16,0.49677600265799526,1.090869368233726,-0.847729956889576,-0.38597657853244793,0.12568269207581886,-0.5411135632997466,15.89924812,33.12292,LY,Coastal Russet,mid-season,HY
50,2,6,0.36219895990230155,1.695542410946943,-0.5365978056134223,-0.1135860078527992,-1.0584071011628264,-0.05916793644753394,25.97043478,33.12292,LY,Coastal Russet,mid-season,LY
50,2,17,0.36219895990230155,1.695542410946943,-0.5365978056134223,-0.1135860078527992,-1.0584071011628264,-0.05916793644753394,13.18991597,33.12292,LY,Coastal Russet,mid-season,LY
50,2,7,-0.06703231421237989,1.1475506614579003,-0.6589000861702505,0.6048303897682518,-0.7550833545835972,-0.2195065395213287,37.605,33.12292,HY,Coastal Russet,mid-season,LY
50,2,18,-0.06703231421237989,1.1475506614579003,-0.6589000861702505,0.6048303897682518,-0.7550833545835972,-0.2195065395213287,32.33361345,33.12292,LY,Coastal Russet,mid-season,LY
50,2,8,0.4471234461753738,2.561740607019442,-0.8894710395187474,0.5389172506615088,-1.197157567746782,-2.0573784939855324,36.16235294,33.12292,HY,Coastal Russet,mid-season,LY
50,2,19,0.4471234461753738,2.561740607019442,-0.8894710395187474,0.5389172506615088,-1.197157567746782,-2.0573784939855324,41.06964286,33.12292,HY,Coastal Russet,mid-season,LY
50,2,9,0.927882597764889,1.2047603621475182,0.7607782522078189,-1.5327791353576563,-1.0431364998921113,0.09011602185381792,22.4104,33.12292,LY,Coastal Russet,mid-season,HY
50,2,20,0.927882597764889,1.2047603621475182,0.7607782522078189,-1.5327791353576563,-1.0431364998921113,0.09011602185381792,15.65793651,33.12292,LY,Coastal Russet,mid-season,HY
50,2,10,0.5574492603942429,1.4440916207697192,0.25143202879758875,-0.35011965248936455,-1.3564930096871126,-0.37078037218544635,41.61818182,33.12292,HY,Coastal Russet,mid-season,HY
50,2,21,0.5574492603942429,1.4440916207697192,0.25143202879758875,-0.35011965248936455,-1.3564930096871126,-0.37078037218544635,9.709243697,33.12292,LY,Coastal Russet,mid-season,HY
50,2,11,0.7239727983140699,0.7471502959237617,0.22929694934226139,0.6109385049514735,-1.8688736231044996,0.12277647642038453,39.05833333,33.12292,HY,Coastal Russet,mid-season,HY
50,2,22,0.7239727983140699,0.7471502959237617,0.22929694934226139,0.6109385049514735,-1.8688736231044996,0.12277647642038453,38.83125,33.12292,HY,Coastal Russet,mid-season,HY
50,3,1,-0.4974270707423161,0.7833941686450088,0.1584194644081444,-0.32776409797244643,0.29395305370409436,-1.2334214932768546,24.49904762,33.12292,LY,Coastal Russet,mid-season,LY
50,3,12,-0.4974270707423161,0.7833941686450088,0.1584194644081444,-0.32776409797244643,0.29395305370409436,-1.2334214932768546,17.24835165,33.12292,LY,Coastal Russet,mid-season,LY
50,3,2,0.19765282204008713,1.120877614317903,0.0386408418544571,-0.18450525945194685,-0.6577277418850835,-0.6997932259575311,33.93217391,33.12292,HY,Coastal Russet,mid-season,HY
50,3,13,0.19765282204008713,1.120877614317903,0.0386408418544571,-0.18450525945194685,-0.6577277418850835,-0.6997932259575311,26.83781513,33.12292,LY,Coastal Russet,mid-season,HY
50,3,3,-0.028400454191382762,0.22914441322929657,-0.4636803222465619,1.1976441393546298,-0.7576836366340937,-0.02284606606402164,41.66222222,33.12292,HY,Coastal Russet,mid-season,LY
50,3,14,-0.028400454191382762,0.22914441322929657,-0.4636803222465619,1.1976441393546298,-0.7576836366340937,-0.02284606606402164,29.03613445,33.12292,LY,Coastal Russet,mid-season,LY
50,3,4,-0.12686923187215313,0.7419732898737249,0.9639945883617759,-0.18508876644193537,-1.0924681055261394,-0.5053279009319631,43.69909091,33.12292,HY,Coastal Russet,mid-season,HY
50,3,15,-0.12686923187215313,0.7419732898737249,0.9639945883617759,-0.18508876644193537,-1.0924681055261394,-0.5053279009319631,32.54428571,33.12292,LY,Coastal Russet,mid-season,HY
50,3,5,0.25189349688100005,2.3083268789380513,-0.23545954337425096,-0.7377672366143636,-1.105227178405048,-0.44203093643169644,39.90347826,33.12292,HY,Coastal Russet,mid-season,HY
50,3,16,0.25189349688100005,2.3083268789380513,-0.23545954337425096,-0.7377672366143636,-1.105227178405048,-0.44203093643169644,32.26746032,33.12292,LY,Coastal Russet,mid-season,HY
50,3,6,-0.3740631921342717,0.2800265685344013,-1.0711399699485542,0.7808337346604366,1.2539712476149145,-2.1020983151557737,33.2232,33.12292,HY,Coastal Russet,mid-season,LY
50,3,17,-0.3740631921342717,0.2800265685344013,-1.0711399699485542,0.7808337346604366,1.2539712476149145,-2.1020983151557737,28.54761905,33.12292,LY,Coastal Russet,mid-season,LY
50,3,7,0.38003857940485014,2.441044431741535,-0.8526461190599023,0.4127766748325614,-1.6680819573325996,-0.508608722122523,31.3048,33.12292,LY,Coastal Russet,mid-season,LY
50,3,18,0.38003857940485014,2.441044431741535,-0.8526461190599023,0.4127766748325614,-1.6680819573325996,-0.508608722122523,28.12589286,33.12292,LY,Coastal Russet,mid-season,LY
50,3,8,0.13606515392785684,0.37851205998707876,0.3196194678599595,-0.009873607601438442,-0.31894041021701597,-0.8599711630857553,43.50916667,33.12292,HY,Coastal Russet,mid-season,LY
50,3,19,0.13606515392785684,0.37851205998707876,0.3196194678599595,-0.009873607601438442,-0.31894041021701597,-0.8599711630857553,39.11176471,33.12292,HY,Coastal Russet,mid-season,LY
50,3,9,0.2002154301401121,1.166041814062239,0.43372703005515634,0.5521706065651655,-1.4187799135172758,-1.3287844053927587,29.37809524,33.12292,LY,Coastal Russet,mid-season,LY
50,3,20,0.2002154301401121,1.166041814062239,0.43372703005515634,0.5521706065651655,-1.4187799135172758,-1.3287844053927587,24.04920635,33.12292,LY,Coastal Russet,mid-season,LY
50,3,10,-0.8048325282375182,0.5770909856539689,-0.8443684542630746,0.702996715565718,0.9577618035114414,-1.771483658829271,40.41384615,33.12292,HY,Coastal Russet,mid-season,HY
50,3,21,-0.8048325282375182,0.5770909856539689,-0.8443684542630746,0.702996715565718,0.9577618035114414,-1.771483658829271,35.03571429,33.12292,HY,Coastal Russet,mid-season,HY
50,3,11,-0.29714720864073024,0.43199871465330353,-1.6348028903033838,0.7198969140358485,1.6515864118005186,-2.086739042853543,46.434,33.12292,HY,Coastal Russet,mid-season,LY
50,3,22,-0.29714720864073024,0.43199871465330353,-1.6348028903033838,0.7198969140358485,1.6515864118005186,-2.086739042853543,32.77785714,33.12292,LY,Coastal Russet,mid-season,LY
51,1,1,-0.7682153427020212,0.0517297937659993,1.1420911897453798,-0.7210010920501893,0.06728173954209066,-0.2597246231619076,23.4234,29.8710452,LY,AC Belmont,early,LY
51,1,2,-0.42959868069694773,0.355604227707489,0.9073067566162782,-0.9329083258662741,0.1100267990037496,-0.4973969215666001,27.31014,29.8710452,LY,AC Belmont,early,LY
51,1,3,0.003195481681429882,0.3984863344053241,0.7312937359728056,-0.984136264846631,0.17849748254759826,-0.84169090926431,22.71555,29.8710452,LY,AC Belmont,early,LY
51,1,4,-0.11971251334560644,-0.03860957830283455,0.7164298929029508,-0.8369373717772125,0.559439191827034,-0.9325346926636421,25.26381,29.8710452,LY,AC Belmont,early,LY
51,1,5,-0.1967862133780569,0.07759011873554318,0.8064204533173113,-0.6843372232026663,0.27766696854543793,-0.905930826593611,25.84296,29.8710452,LY,AC Belmont,early,LY
51,1,6,0.019121685370558354,0.5589843721773613,0.9264975551430981,-1.31370734143679,0.15962252654089767,-0.9141319467343165,30.78075,29.8710452,HY,AC Belmont,early,LY
51,1,7,-0.08465122163494128,0.09663014070687845,0.7195437820419021,-0.7210759592228867,0.38747292870615807,-1.0854060909948093,25.5887775,29.8710452,LY,AC Belmont,early,LY
51,1,8,0.20610755733399674,0.35663473513820415,0.7994099198219774,-1.1850860506198537,0.1596932588925691,-0.7466499562602398,22.47102,29.8710452,LY,AC Belmont,early,LY
51,1,9,0.15523634663903776,0.488411449880113,0.6914828927245105,-1.07804727330035,0.22370140638192162,-1.0572520201607214,30.15441,29.8710452,HY,AC Belmont,early,LY
51,1,10,0.06836601957447251,-0.04862323231466086,0.7844648624672005,-0.8837692795535803,0.3476766603587349,-0.741396529251483,24.31143,29.8710452,LY,AC Belmont,early,LY
51,2,1,-1.0295132641853304,0.06434378727652869,0.8554405282136109,-0.7577542891791672,0.47718581103462515,-0.18124628222158212,29.80263,29.8710452,LY,AC Belmont,early,LY
51,2,2,-0.6405091384966721,0.03723648220074204,0.7144214418103174,-0.5321018668650391,0.4519681326087172,-0.7251670962645497,30.06432,29.8710452,HY,AC Belmont,early,LY
51,2,3,-0.27728261054003683,0.11305645279738442,0.623443596092981,-0.8336436704339436,0.5457353091245304,-0.7973314158523398,27.81207,29.8710452,LY,AC Belmont,early,LY
51,2,4,-0.006631220776074978,0.21721529657181649,0.5451516152418807,-0.8335474201936356,0.46579781758687655,-1.016355252512174,28.90602,29.8710452,LY,AC Belmont,early,LY
51,2,5,-0.07933482012965917,-0.09554704127130577,0.7541612553805017,-0.8831479417555035,0.5442462863949246,-0.8321505194694776,25.98453,29.8710452,LY,AC Belmont,early,LY
51,2,6,-0.2374180597392788,0.27362473111144614,0.7532878599785952,-0.8675292919563216,0.23620900285031043,-0.6772179033567849,28.50705,29.8710452,LY,AC Belmont,early,LY
51,2,7,-0.1735682297999056,0.100908259155239,-0.04985441922242216,-0.16941783129221477,0.4473897209678884,-0.5414436669845385,31.11966,29.8710452,HY,AC Belmont,early,HY
51,2,8,0.4447032227473751,0.3209082498748489,0.7050932683591669,-1.2137372420106838,0.29742835748449065,-1.050460091572526,31.96908,29.8710452,HY,AC Belmont,early,LY
51,2,9,0.06958630934040634,0.16399048777591496,0.20882080064197045,-0.4915186141118767,0.5321842619203637,-1.1085248546206141,29.63961,29.8710452,LY,AC Belmont,early,LY
51,2,10,0.05746271424607658,-0.1727052570705668,0.9510950911019649,-1.081405839089633,0.27337113075646047,-0.2905494281314553,22.93434,29.8710452,LY,AC Belmont,early,LY
52,1,1,-1.1143433927946114,0.495682956387002,-0.0476567968729721,0.5631315907208979,0.27443578156633885,-1.0791800450352578,29.97423,30.659018009,LY,Yukon Gold,mid-season,LY
52,1,2,-0.6984188973052753,0.4426078124159221,-0.4014430253209278,0.3705595296927764,0.5338184123941666,-0.9958464110743788,26.591565,30.659018009,LY,Yukon Gold,mid-season,LY
52,1,3,-0.6798057010555622,0.5040142680464778,-0.5766611201352989,0.47549507488014636,0.5656552070950362,-1.0429803411738903,31.693662,30.659018009,HY,Yukon Gold,mid-season,LY
52,1,4,-0.6895668083977781,0.537958535283892,-0.5170912910434942,0.43311457110291585,0.6584093697829387,-1.3495604188472743,32.353035,30.659018009,HY,Yukon Gold,mid-season,LY
52,1,5,-0.40792318684966156,0.12637970440202903,-0.639770927185168,0.6777808143294162,0.7340418068862743,-1.3018659973452686,30.44184,30.659018009,LY,Yukon Gold,mid-season,LY
52,1,6,-0.444484952745012,0.5506857160235789,-0.4707477923918208,0.2544281078129877,0.4386936372776425,-0.9619914339411144,32.185296,30.659018009,HY,Yukon Gold,mid-season,LY
52,1,7,-0.4005012962457683,0.5528549466616902,-0.12057837723011967,0.26844741150890145,0.33412787721184434,-1.5571831588480627,26.27196,30.659018009,LY,Yukon Gold,mid-season,LY
52,1,8,-0.4574400362858134,0.7914159203332785,-0.4420641023842648,0.05494424521512091,0.4712416127164176,-1.1657204362524627,22.72842,30.659018009,LY,Yukon Gold,mid-season,LY
52,1,9,-0.5199753393159496,0.5068566796866742,-0.65650117174495,0.5106878262582865,0.5132337954941716,-1.0424095661665334,28.196025,30.659018009,LY,Yukon Gold,mid-season,LY
52,1,10,-0.6980065960442886,0.5897968143809778,-0.07141722109610218,0.07990257738072461,0.29627521048982663,-0.8895200512675633,28.444845,30.659018009,LY,Yukon Gold,mid-season,LY
